selected_iter1,loss_ent,TimestepsSoFar,ev_tdlam_before,iteration,AgentID,selected_iter0,EpRewMean,EpisodesSoFar,loss_pol_surr,loss_kl,loss_pol_entpen,loss_vf_loss,EpLenMean,EpThisIter,TimeElapsed
932,-10.7128038406,82919001,0.461231768131,1686,0,1685,-958.0,1191388,-0.00601798966818,0.00337529202807,,10678.2005653,47.123,1050,141210.64139056206
1685,-7.08983707428,82919198,0.840186223388,1686,1,997,992.0,1546709,-0.00545895884473,0.00155994907254,,4076.4373703,38.449,1290,141258.9483923912
1062,-10.7158021927,82968231,0.966581277549,1687,0,1686,-955.0,1192394,-0.00614777904896,0.00296665737793,,13149.2983246,48.944,1006,141307.4197487831
1686,-7.09558105469,82968344,0.798793762922,1687,1,1116,984.0,1547995,-0.00563329477639,0.00165689196486,,3634.48425293,38.615,1286,141356.01573872566
1660,-10.7141170502,83017443,0.608773201704,1688,0,1687,-968.0,1193461,-0.0051027778245,0.00347734243163,,10081.3294957,46.615,1067,141404.26430606842
1687,-7.09704828262,83017412,0.643271356821,1688,1,1444,988.0,1549276,-0.0053171706968,0.00149088335456,,4834.67917315,38.367,1281,141452.49152636528
1588,-10.7161550522,83066579,0.675495743752,1689,0,1688,-978.0,1194575,-0.00553331101158,0.00283994597946,,7539.18161774,44.795,1114,141500.83886289597
1688,-7.09704494476,83066575,0.918212033808,1689,1,851,978.0,1550540,-0.00515679663901,0.00158851645635,,5767.8717823,38.912,1264,141549.1529250145
1507,-10.7159061432,83115214,0.939306408167,1690,0,1689,-963.0,1195602,-0.00588951929482,0.00323722121054,,9091.39350891,47.616,1027,141597.53641223907
1689,-7.09679365158,83115812,0.96602775529,1690,1,878,984.0,1551816,-0.00548441685775,0.00134591094441,,3281.1263059,38.435,1276,141646.36173772812
1484,-10.7192335129,83164746,0.721742004156,1691,0,1690,-905.0,1196583,-0.00555820480804,0.00348365726434,,14850.491305,50.198,981,141696.64026212692
1690,-7.0998468399,83164551,0.953335326165,1691,1,985,982.0,1553070,-0.00512633352506,0.00153544285422,,5239.37587865,38.58,1254,141745.7611477375
1090,-10.717751503,83213996,0.969021497294,1692,0,1691,-939.0,1197597,-0.0057245890251,0.00286596638034,,9511.72219594,48.026,1014,141794.40667152405
1691,-7.09900140762,83214097,0.896035984159,1692,1,336,984.0,1554358,-0.00549183111677,0.00147939987073,,4311.87293943,38.462,1288,141843.03016519547
294,-10.7193288803,83263136,0.867778345942,1693,0,1692,-944.0,1198604,-0.00582027268441,0.0032250534617,,13714.8154195,48.636,1007,141891.59328961372
1692,-7.09927606583,83262735,0.954643566161,1693,1,1456,986.0,1555610,-0.00560675228674,0.00175568122844,,5677.71733856,38.552,1252,141940.23739027977
189,-10.7237014771,83312258,0.85182595253,1694,0,1693,-915.0,1199600,-0.00560327687223,0.00293283010251,,13898.6382065,49.26,996,141989.21246623993
1693,-7.09350395203,83312193,0.466842353344,1694,1,1599,983.0,1556914,-0.00510381846592,0.00139931693896,,4514.82962926,37.775,1304,142037.73991584778
1646,-10.7256088257,83361494,0.828850403428,1695,0,1694,-965.0,1200689,-0.00567636365304,0.00293497121311,,9630.29193624,45.377,1089,142086.36684179306
1694,-7.09286308289,83361491,0.908576890826,1695,1,1659,986.0,1558199,-0.00525282358285,0.00165024550127,,4801.7093029,38.471,1285,142134.74911427498
1412,-10.7238950729,83410698,0.596039026976,1696,0,1695,-971.0,1201796,-0.00560246941556,0.00307218327847,,9848.63401286,44.942,1107,142183.30572080612
1695,-7.09243965149,83410679,0.302280247211,1696,1,689,992.0,1559508,-0.00525450451702,0.00132419592167,,3710.4689401,37.731,1309,142231.70056009293
1301,-10.7255678177,83459829,0.889325782657,1697,0,1696,-973.0,1202830,-0.00593298718741,0.00306340485501,,8234.14003499,47.357,1034,142280.16078305244
1696,-7.09371614456,83459487,0.77977411449,1697,1,1268,994.0,1560806,-0.00498255593993,0.00150072440253,,2859.53243192,38.054,1298,142328.84914422035
1208,-10.7280282974,83508627,0.93513867259,1698,0,1697,-836.0,1203795,-0.00589494551726,0.00297697802792,,18807.5726624,50.271,965,142377.6446659565
1697,-7.09460401535,83508923,0.896614670753,1698,1,793,984.0,1562109,-0.00515674984975,0.00137023400506,,4227.32046445,38.205,1303,142426.34390425682
850,-10.7271413803,83557830,0.849322870374,1699,0,1698,-965.0,1204812,-0.00532521464629,0.00305581545399,,13392.9702759,48.472,1017,142475.50910186768
1698,-7.09802484512,83558134,0.982472784817,1699,1,1584,990.0,1563358,-0.00524514116599,0.00151053142326,,3089.03602346,39.092,1249,142523.8791861534
1263,-10.725564003,83606896,0.270328104496,1700,0,1699,-863.0,1205775,-0.0056425515213,0.00304410426179,,14584.9567922,50.414,963,142572.62402892113
1699,-7.09792661667,83607271,0.680692732334,1700,1,1391,984.0,1564644,-0.0049245999738,0.00154957401052,,4280.71547953,38.037,1286,142621.22200489044
1402,-10.7260522842,83656511,0.931784309447,1701,0,1700,-964.0,1206872,-0.00541134816982,0.00274535094407,,10389.2891897,45.342,1097,142669.97659611702
1700,-7.09549331665,83656180,0.604652315378,1701,1,1484,982.0,1565882,-0.00554891832871,0.00160230561354,,4181.61310832,39.588,1238,142718.79999661446
1056,-10.7294912338,83705469,0.933498077095,1702,0,1701,-927.0,1207866,-0.00508431132766,0.00324528236039,,13095.7224706,49.161,994,142767.0981965065
1701,-7.09450817108,83705704,0.972321074456,1702,1,823,981.0,1567121,-0.00538267817077,0.00159939888545,,5852.19737752,40.242,1239,142815.78036522865
1682,-10.7278013229,83754645,0.616125226021,1703,0,1702,-979.0,1208975,-0.00545934551337,0.00294552282624,,6680.57933553,44.66,1109,142864.40305662155
1702,-7.0964012146,83754475,0.749888002872,1703,1,958,984.0,1568401,-0.00526077715525,0.00148894679054,,4675.80360794,37.578,1280,142913.02779078484
1619,-10.7290267944,83803425,0.871837854385,1704,0,1703,-904.0,1209964,-0.00597177307645,0.0028758236925,,14862.5335236,49.197,989,142961.6428232193
1703,-7.09506511688,83803595,0.737649977207,1704,1,773,986.0,1569665,-0.00460517397732,0.00142991919953,,3772.45692952,38.933,1264,143010.14383006096
855,-10.7273006439,83852983,0.759740889072,1705,0,1704,-862.0,1210927,-0.00534547033021,0.003094723031,,14747.4502055,50.936,963,143058.61778879166
1704,-7.09560680389,83853075,0.751817047596,1705,1,1380,982.0,1570952,-0.00508994615908,0.00137034878329,,6591.0066363,38.308,1287,143107.30685925484
396,-10.7265615463,83901988,0.858434408903,1706,0,1705,-765.0,1211844,-0.00544503142009,0.00289909159862,,15319.3069458,52.073,917,143156.03582334518
1705,-7.09813737869,83902206,0.9515982382,1706,1,1693,978.0,1572226,-0.00537102018522,0.00133099418114,,5123.76296234,38.409,1274,143204.56184720993
459,-10.7297134399,83951356,0.837747320533,1707,0,1706,-864.0,1212809,-0.00509618810611,0.00285214457836,,17898.0847575,50.663,965,143253.97638607025
1706,-7.09703874588,83951277,0.785335764289,1707,1,1053,986.0,1573505,-0.00531723934303,0.00137342437665,,4246.16184998,37.977,1279,143302.67416381836
1380,-10.7321548462,84000235,0.443286955357,1708,0,1707,-954.0,1213864,-0.0056611073087,0.00251789530739,,13240.1841787,46.615,1055,143351.4964518547
1707,-7.09888362885,84000484,0.981031537056,1708,1,563,990.0,1574795,-0.00516716248239,0.00127262704579,,3327.76137543,38.251,1290,143399.8910791874
1421,-10.7331552505,84048960,0.977202014998,1709,0,1708,-980.0,1214984,-0.00501309494333,0.00263933916479,,6789.48783875,43.735,1120,143448.90182852745
1708,-7.10058355331,84049646,0.535632699728,1709,1,1545,982.0,1576078,-0.00532520492561,0.00128228096825,,5769.78574117,38.195,1283,143497.8838312626
271,-10.7389440536,84098277,0.873396903276,1710,0,1709,-730.0,1215897,-0.00542114848698,0.00306727987966,,19786.2605286,52.869,913,143546.99419093132
1709,-7.10043001175,84098801,0.815822094679,1710,1,459,982.0,1577374,-0.00527811529658,0.00149609071862,,3838.82901637,38.023,1296,143595.9701578617
990,-10.7404603958,84147763,0.95352114737,1711,0,1710,-945.0,1216897,-0.00513820264314,0.00277798583556,,13873.2684072,49.486,1000,143644.98231315613
1710,-7.10361146927,84148018,0.902611717582,1711,1,1456,970.0,1578621,-0.00508440247116,0.00136941243303,,7672.92240906,39.814,1247,143693.94070625305
824,-10.7423448563,84196832,0.6368945539,1712,0,1711,-894.0,1217877,-0.00511882674376,0.00306587784144,,17054.3749593,49.818,980,143742.97239875793
1711,-7.10619401932,84197138,0.797013610601,1712,1,386,986.0,1579927,-0.00498143665512,0.00136716891332,,4574.84261831,37.824,1306,143791.8786406517
1332,-10.7426815033,84246378,0.327331364155,1713,0,1712,-974.0,1218974,-0.00475977744403,0.0027391694069,,9107.70178223,45.633,1097,143840.76831436157
1712,-7.10898256302,84246117,0.740327507257,1713,1,1117,982.0,1581208,-0.0052665231827,0.00134574704377,,5269.99661255,38.615,1281,143889.5974135399
333,-10.7416257858,84295284,0.730959236622,1714,0,1713,-980.0,1220025,-0.00517924457866,0.00269860387198,,9467.57263947,44.507,1051,143938.6065454483
1713,-7.11218976974,84295392,0.950111068785,1714,1,1233,982.0,1582473,-0.00495292166791,0.00142929713426,,4476.9921538,39.001,1265,143987.610578537
1280,-10.7429933548,84344499,0.77810947597,1715,0,1714,-978.0,1221151,-0.00497096580511,0.00270884901208,,5617.83034261,43.554,1126,144036.54916787148
1714,-7.11275911331,84344535,0.595631897449,1715,1,1390,984.0,1583796,-0.0048442404562,0.00129077417175,,4516.89623642,37.344,1323,144085.33679890633
1625,-10.7424268723,84393720,0.66364595294,1716,0,1715,-970.0,1222233,-0.00493244989775,0.00282761181491,,8261.45316315,45.842,1082,144134.23520445824
1715,-7.11377811432,84393694,0.81638251245,1716,1,703,984.0,1585098,-0.00478746262767,0.00126718179187,,3768.63275655,38.157,1302,144183.12972903252
462,-10.7447834015,84442849,0.895963892341,1717,0,1716,-960.0,1223249,-0.00497717265777,0.00249542935247,,9981.74266307,47.962,1016,144232.22383832932
1716,-7.1169757843,84442852,0.751578107476,1717,1,1511,990.0,1586400,-0.00515212109894,0.001226466217,,3625.20420837,37.405,1302,144281.02530956268
1264,-10.7465639114,84492014,0.893986314535,1718,0,1717,-956.0,1224287,-0.00504732531651,0.00271342250926,,10918.1669718,47.661,1038,144329.5252764225
1717,-7.11438798904,84491921,0.290985167027,1718,1,1491,985.0,1587701,-0.00462119638299,0.00128986122824,,4262.75828425,37.811,1301,144378.45862817764
817,-10.7507343292,84540946,0.851393654943,1719,0,1718,-966.0,1225356,-0.00465744059572,0.00249348049207,,9622.78392283,44.954,1069,144427.62738609314
1718,-7.11306476593,84541266,0.830061525106,1719,1,1664,970.0,1588950,-0.00508015693049,0.00128125657405,,5896.68825785,40.156,1249,144476.62916612625
1113,-10.7527589798,84590337,0.915335446596,1720,0,1719,-980.0,1226512,-0.00484526457634,0.00247199624331,,8155.36546834,42.826,1156,144525.6749060154
1719,-7.11303472519,84590213,0.848350837827,1720,1,1641,978.0,1590218,-0.0050729544552,0.00129156736997,,6442.13100306,38.435,1268,144574.64940857887
1349,-10.7552175522,84639435,0.948075771332,1721,0,1720,-876.0,1227487,-0.0052558190558,0.00282957647384,,12203.7312469,50.092,975,144625.3226430416
1720,-7.11624336243,84639537,0.587967932224,1721,1,625,982.0,1591526,-0.00474410234407,0.00115694159225,,4405.75815264,37.792,1308,144674.2308666706
181,-10.7552976608,84688244,0.853029131889,1722,0,1721,-772.0,1228414,-0.0044903003436,0.0028403641918,,15202.493693,51.698,927,144723.24474406242
1721,-7.11587047577,84688634,0.959793757647,1722,1,732,976.0,1592814,-0.0051381982424,0.00116156757091,,5267.8061142,38.36,1288,144772.40219902992
550,-10.7574777603,84737698,0.817079648376,1723,0,1722,-932.0,1229406,-0.00514731475657,0.00263806382039,,14543.6801809,49.785,992,144821.25703167915
1722,-7.11623668671,84737472,0.888219423592,1723,1,386,982.0,1594084,-0.00506138558073,0.00141592685638,,4083.29898898,38.423,1270,144870.4599969387
641,-10.7607479095,84786575,0.89871545136,1724,0,1723,-973.0,1230408,-0.0051299915552,0.00267819152699,,8832.64209874,48.607,1002,144919.52681589127
1723,-7.11789226532,84786934,0.732866376638,1724,1,1343,991.0,1595403,-0.00454572441716,0.00125832521735,,3317.59257444,37.724,1319,144968.50882267952
1464,-10.7621383667,84836061,0.655585587025,1725,0,1724,-976.0,1231507,-0.00454242150105,0.0026854727815,,7493.63329061,45.525,1099,145017.4581375122
1724,-7.11972332001,84836074,0.970252340659,1725,1,885,984.0,1596697,-0.00488480304193,0.00122452227758,,4586.08909416,37.82,1294,145066.30313801765
733,-10.7622079849,84884821,0.708279252052,1726,0,1725,-886.0,1232469,-0.00537730256716,0.002793981456,,11190.0775553,50.353,962,145115.2002055645
1725,-7.12097167969,84885385,0.851226598024,1726,1,579,982.0,1597975,-0.00502036115601,0.00119401882936,,4685.8112011,39.018,1278,145164.10328745842
1016,-10.7622804642,84934131,0.935851983726,1727,0,1726,-950.0,1233474,-0.00477548695926,0.00273705094878,,11937.8881022,49.04,1005,145213.19896912575
1726,-7.11971902847,84934156,0.602855712175,1727,1,336,986.0,1599257,-0.00480244091401,0.0012269370612,,4866.12993368,38.177,1282,145262.30374622345
833,-10.7640867233,84983347,0.952844299376,1728,0,1727,-948.0,1234485,-0.00478596556059,0.00254956242861,,11241.8654582,48.763,1011,145311.26603460312
1727,-7.12207841873,84983549,0.718667030334,1728,1,1357,984.0,1600558,-0.00497548137112,0.0011725433457,,3993.67377472,38.3,1301,145360.37613034248
1203,-10.765871048,85032661,0.622911810875,1729,0,1728,-941.0,1235526,-0.00521732199801,0.0024326049485,,13091.0176748,47.622,1041,145409.44838619232
1728,-7.11986589432,85032231,0.8935373649,1729,1,1297,989.0,1601806,-0.00525240542872,0.00123527415902,,6174.7535553,38.98,1248,145458.5843846798
465,-10.7681560516,85081782,0.837458476424,1730,0,1729,-692.0,1236414,-0.00478414874912,0.00282411181737,,19778.1830546,53.613,888,145507.65062737465
1729,-7.119784832,85081811,0.687788099051,1730,1,1526,982.0,1603096,-0.00495680845537,0.00115904383226,,5146.72971598,38.653,1290,145556.49596881866
1200,-10.7699327469,85130967,0.33257162571,1731,0,1730,-827.0,1237359,-0.00400715101083,0.00299687154378,,16138.7467092,51.374,945,145607.15539312363
1730,-7.1226811409,85130846,0.442902565002,1731,1,1090,988.0,1604346,-0.00487642144435,0.00127432758745,,5394.91916148,39.121,1250,145656.3261294365
1606,-10.7743415833,85179997,0.84928098321,1732,0,1731,-973.0,1238405,-0.00497778546802,0.00252611586378,,8051.50484212,47.194,1046,145705.34983468056
1731,-7.12341403961,85180237,0.941131014377,1732,1,1329,984.0,1605651,-0.00477426282305,0.00114597566668,,3724.22938665,38.134,1305,145754.3230895996
762,-10.778339386,85229253,0.541183948517,1733,0,1732,-982.0,1239548,-0.00442173872337,0.00256173875581,,6538.83495839,42.503,1143,145803.2125761509
1732,-7.12767696381,85229443,0.524349063635,1733,1,1193,992.0,1606954,-0.00476621262108,0.00111772358772,,3371.80090968,37.811,1303,145851.9374217987
314,-10.778342247,85278382,0.71465075016,1734,0,1733,-988.0,1240631,-0.00498806166191,0.00226064029024,,10012.3225581,43.641,1083,145900.7819545269
1733,-7.12536811829,85278505,0.819987148046,1734,1,521,998.0,1608282,-0.00439580178742,0.00108109396994,,2727.4802653,36.833,1328,145949.55600881577
949,-10.7797164917,85327350,0.957025691867,1735,0,1734,-969.0,1241701,-0.00484437968892,0.00229952519536,,8158.00401815,45.365,1070,145998.3024289608
1734,-7.12524366379,85327500,0.559504359961,1735,1,1381,966.0,1609501,-0.00497935029368,0.0012934736272,,6438.46781731,40.663,1219,146047.2541296482
901,-10.7815790176,85376746,0.512848109007,1736,0,1735,-960.0,1242768,-0.0046848023873,0.00223524057704,,10393.0083288,46.193,1067,146096.63227248192
1735,-7.1266207695,85376804,0.775931626558,1736,1,1041,982.0,1610796,-0.00453240435066,0.00106960889389,,5560.83885701,38.294,1295,146145.75099420547
684,-10.7830276489,85425646,0.902872033417,1737,0,1736,-972.0,1243819,-0.00476929583238,0.00239482547477,,9425.51022339,45.741,1051,146195.53473305702
1736,-7.12781476974,85425935,0.949688989669,1737,1,1643,984.0,1612080,-0.00454929448703,0.00109365915705,,4872.50253423,38.203,1284,146244.48567199707
821,-10.7840251923,85474755,0.853949040174,1738,0,1737,-970.0,1244860,-0.00472970475676,0.00223540980854,,11778.4786402,47.063,1041,146293.441975832
1737,-7.130007267,85474842,0.910387843847,1738,1,1615,984.0,1613354,-0.00479336117375,0.00126822659998,,6224.80710856,38.594,1274,146342.41332507133
1057,-10.7836971283,85523969,0.855771169066,1739,0,1738,-968.0,1245898,-0.00477402759134,0.0021683204177,,8881.89875285,47.071,1038,146391.36778974533
1738,-7.13122606277,85524219,0.955105133355,1739,1,1708,996.0,1614633,-0.00479290658647,0.00121241114175,,3693.08459155,37.998,1279,146440.26868462563
608,-10.7854175568,85572912,0.864009976387,1740,0,1739,-974.0,1246960,-0.00477340972672,0.00234520357723,,8155.24306742,44.732,1062,146489.31886339188
1739,-7.13147640228,85573345,0.96837240085,1740,1,1229,986.0,1615920,-0.00464088116617,0.0010806056877,,3833.53682582,38.245,1287,146538.4845983982
1313,-10.7846622467,85621906,0.910103715956,1741,0,1740,-964.0,1247999,-0.00453700052458,0.00236831620471,,10439.296313,47.134,1039,146589.4541299343
1740,-7.13170528412,85622480,0.960462406278,1741,1,1542,979.0,1617183,-0.00447488237114,0.00116838180596,,5852.81272252,38.177,1263,146638.4673910141
467,-10.7834529877,85671302,0.888544946909,1742,0,1741,-965.0,1249020,-0.00474084571276,0.0022832739002,,11666.0016022,47.457,1021,146687.43875169754
1741,-7.13338899612,85671691,0.847383201122,1742,1,646,982.0,1618460,-0.0046299900423,0.00110994486022,,5852.19215139,38.73,1277,146737.33440041542
1619,-10.7827196121,85720893,0.696830779314,1743,0,1742,-953.0,1250077,-0.00484830879335,0.00208442119765,,10039.5178884,47.327,1057,146786.56325387955
1742,-7.1333026886,85720801,0.762695461512,1743,1,942,994.0,1619766,-0.00399664372283,0.00117272857945,,3289.73913256,37.481,1306,146835.71938729286
1686,-10.7864618301,85769828,0.322901844978,1744,0,1743,-945.0,1251081,-0.00498273333263,0.0021938138816,,11962.5091909,48.783,1004,146884.943901062
1743,-7.13534259796,85769843,0.922203920782,1744,1,701,984.0,1621022,-0.00474722056727,0.00115610733822,,3786.60256513,39.763,1256,146934.0147562027
345,-10.7837772369,85819103,0.742384433746,1745,0,1744,-975.0,1252142,-0.00459996817517,0.00217478861547,,8538.24343363,44.597,1061,146983.35938739777
1744,-7.13283872604,85819152,0.586501389742,1745,1,985,982.0,1622286,-0.00457200955619,0.00106970923298,,4887.43974813,38.514,1264,147032.4433915615
114,-10.785574913,85867938,0.849970400333,1746,0,1745,-882.0,1253123,-0.0044428613716,0.0025066491556,,14160.3901113,49.656,981,147081.7196483612
1745,-7.13219356537,85868259,0.925144009292,1746,1,1689,988.0,1623559,-0.00471209981091,0.00112350311974,,4864.26572927,38.416,1273,147130.95848727226
786,-10.7885761261,85917346,0.836899653077,1747,0,1746,-958.0,1254182,-0.00473808444804,0.00192457370576,,11226.7261149,45.831,1059,147180.0599682331
